CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AggregateRate,Year
546,France,Male,24.0,8,156325.38,1,1,1,,0,3.36,2023
635,France,Male,29.0,7,105405.97,1,1,1,,0,2.94,2023
650,France,Male,60.0,8,0.0,2,1,1,,0,3.36,2023
606,France,Male,40.0,5,0.0,2,1,1,,0,2.1,2023
844,France,Male,18.0,2,160980.03,1,0,0,,0,0.84,2023
727,Spain,Male,38.0,2,62276.99,1,1,1,,0,0.84,2023
460,Germany,Male,46.0,4,127559.97,2,1,1,,0,1.68,2023
649,France,Male,41.0,0,0.0,2,0,1,,0,0.0,2023
815,Germany,Male,37.0,2,110777.26,2,1,0,,0,0.84,2023
803,France,Male,31.0,9,157120.86,2,1,0,,0,3.78,2023
664,France,Male,58.0,5,98668.18,1,1,1,,0,2.1,2023
710,Germany,Male,43.0,2,140080.32,3,1,1,,1,0.84,2023
720,Germany,Male,60.0,9,115920.62,2,0,0,,1,3.78,2023
684,Spain,Male,41.0,2,119782.72,2,0,0,,0,0.84,2023
717,France,Male,31.0,4,129722.57,1,0,0,,0,1.68,2023
589,France,Male,32.0,2,0.0,2,0,1,,0,0.84,2023
767,France,Male,36.0,3,139180.2,1,0,0,,0,1.26,2023
636,Germany,Male,49.0,6,113599.74,2,1,0,,1,2.52,2023
648,France,Male,33.0,7,134944.0,1,1,1,,0,2.94,2023
692,Spain,Male,28.0,9,118945.09,1,0,0,,1,3.78,2023
754,France,Male,28.0,8,0.0,2,1,1,,0,3.36,2023
639,France,Male,27.0,8,0.0,2,1,0,,0,3.36,2023
517,France,Male,41.0,2,0.0,2,0,1,,0,0.84,2023
747,Germany,Male,58.0,7,116313.57,1,1,1,,1,2.94,2023
792,Spain,Male,36.0,5,92140.15,1,0,1,,0,2.1,2023
688,France,Male,26.0,1,0.0,2,1,1,,0,0.42,2023
714,Germany,Male,42.0,2,177640.09,1,0,1,,0,0.84,2023
704,Spain,Male,48.0,8,167997.6,1,1,1,,0,3.36,2023
698,France,Male,36.0,2,82275.35,2,1,1,,0,0.84,2023
611,France,Male,49.0,3,0.0,2,1,1,,0,1.26,2023
654,France,Male,29.0,1,0.0,1,1,0,,0,0.42,2023
761,Germany,Male,36.0,8,108239.11,2,0,0,,0,3.36,2023
488,Germany,Male,32.0,3,114540.38,1,1,0,,0,1.26,2023
605,France,Male,52.0,7,0.0,2,1,1,,0,2.94,2023
850,France,Male,39.0,4,127771.35,2,0,1,,0,1.68,2023
628,France,Male,69.0,5,0.0,2,1,1,,0,2.1,2023
598,Germany,Male,53.0,10,167772.96,1,1,1,,0,4.2,2023
681,Spain,Male,65.0,7,134714.7,2,0,1,,0,2.94,2023
421,Germany,Male,28.0,8,122384.22,3,1,1,,1,3.36,2023
745,France,Male,25.0,5,157993.15,2,1,0,,0,2.1,2023
696,France,Male,29.0,8,0.0,2,1,0,,0,3.36,2023
497,Spain,Male,27.0,9,75263.16,1,1,1,,0,3.78,2023
659,Germany,Male,36.0,4,132578.92,2,1,0,,0,1.68,2023
642,Spain,Male,34.0,8,0.0,1,1,0,,0,3.36,2023
600,Spain,Male,36.0,4,0.0,2,1,0,,0,1.68,2023
464,Germany,Male,33.0,8,164284.72,2,1,1,,0,3.36,2023
758,Spain,Male,56.0,1,0.0,2,1,1,,0,0.42,2023
634,Germany,Male,37.0,3,111432.77,2,1,1,,0,1.26,2023
559,France,Male,34.0,2,137390.11,2,1,0,,0,0.84,2023
507,France,Male,36.0,4,83543.37,1,0,0,,0,1.68,2023
732,Germany,Male,50.0,6,145338.76,1,0,0,,1,2.52,2023
660,Germany,Male,35.0,8,58641.43,1,0,1,,0,3.36,2023
640,France,Male,44.0,3,137148.68,1,1,0,,0,1.26,2023
505,France,Male,49.0,7,80001.23,1,0,0,,0,2.94,2023
714,Germany,Male,21.0,6,86402.52,2,0,0,,0,2.52,2023
611,Spain,Male,51.0,1,122874.74,1,1,1,,0,0.42,2023
705,France,Male,25.0,0,97544.29,1,0,1,,0,0.0,2023
646,Germany,Male,46.0,1,170826.55,2,1,0,,0,0.42,2023
523,Spain,Male,32.0,4,0.0,2,1,0,,0,1.68,2023
741,Spain,Male,39.0,7,143637.58,2,0,1,,0,2.94,2023
456,Spain,Male,32.0,9,147506.25,1,1,1,,0,3.78,2023
598,France,Male,64.0,1,0.0,2,1,0,,1,0.42,2023
667,France,Male,43.0,8,190227.46,1,1,0,,1,3.36,2023
725,France,Male,41.0,7,113980.21,1,1,1,,0,2.94,2023
717,France,Male,53.0,6,0.0,2,0,1,,0,2.52,2023
594,France,Male,38.0,4,0.0,2,0,0,,0,1.68,2023
545,France,Male,38.0,1,88293.13,2,1,1,,0,0.42,2023
603,Germany,Male,44.0,6,108122.39,2,1,0,,1,2.52,2023
435,France,Male,36.0,4,0.0,1,1,1,,0,1.68,2023
561,France,Male,28.0,7,0.0,2,1,0,,0,2.94,2023
565,France,Male,36.0,6,106192.1,1,1,0,,0,2.52,2023
515,France,Male,65.0,7,92113.61,1,1,1,,0,2.94,2023
521,France,Male,25.0,7,0.0,2,1,1,,0,2.94,2023
739,Spain,Male,38.0,0,128366.44,1,1,0,,0,0.0,2023
585,France,Male,42.0,2,0.0,2,1,1,,0,0.84,2023
733,Germany,Male,74.0,3,106545.53,1,1,1,,0,1.26,2023
788,Spain,Male,37.0,8,141541.25,1,0,0,,0,3.36,2023
435,Germany,Male,32.0,2,57017.06,2,1,1,,0,0.84,2023
577,France,Male,42.0,9,0.0,1,1,0,,0,3.78,2023
728,Germany,Male,32.0,5,61825.5,1,1,1,,0,2.1,2023
718,France,Male,35.0,8,0.0,2,1,0,,0,3.36,2023
657,Germany,Male,25.0,2,171770.55,1,1,0,,0,0.84,2023
727,Germany,Male,40.0,1,93051.64,2,1,0,,1,0.42,2023
643,France,Male,36.0,7,161064.64,2,0,1,,0,2.94,2023
568,France,Male,28.0,5,145105.64,2,1,0,,0,2.1,2023
599,France,Male,58.0,4,0.0,1,0,0,,1,1.68,2023
685,France,Male,33.0,6,174912.72,1,1,1,,0,2.52,2023
685,Spain,Male,31.0,10,135213.71,1,1,1,,0,4.2,2023
806,Spain,Male,25.0,7,0.0,2,1,0,,0,2.94,2023
604,France,Male,36.0,6,116229.85,2,1,1,,0,2.52,2023
756,Germany,Male,27.0,1,131899.0,1,1,0,,0,0.42,2023
569,France,Male,35.0,10,124525.52,1,1,1,,0,4.2,2023
596,France,Male,47.0,6,0.0,1,1,0,,0,2.52,2023
475,France,Male,39.0,6,0.0,1,1,1,,1,2.52,2023
784,Spain,Male,35.0,3,0.0,2,0,0,,0,1.26,2023
552,Spain,Male,45.0,9,0.0,2,1,0,,0,3.78,2023
729,France,Male,44.0,5,0.0,2,0,1,,0,2.1,2023
609,Spain,Male,61.0,1,0.0,1,1,0,,1,0.42,2023
555,France,Male,51.0,5,0.0,3,1,0,,1,2.1,2023
738,Spain,Male,35.0,3,0.0,1,1,1,,0,1.26,2023
639,Germany,Male,38.0,5,130170.82,1,1,1,,0,2.1,2023
520,Germany,Male,61.0,8,133802.29,2,1,1,,0,3.36,2023
661,Spain,Male,39.0,6,132628.98,1,0,0,,0,2.52,2023
564,Germany,Male,41.0,9,103522.75,2,1,1,,0,3.78,2023
512,Spain,Male,36.0,1,0.0,1,0,1,,1,0.42,2023
592,Spain,Male,37.0,9,0.0,3,1,1,,0,3.78,2023
775,France,Male,52.0,8,109922.61,1,1,1,,1,3.36,2023
710,Spain,Male,35.0,1,106518.52,1,1,1,,0,0.42,2023
745,France,Male,36.0,8,67226.37,1,1,0,,0,3.36,2023
659,France,Male,67.0,4,145981.87,1,1,1,,0,1.68,2023
789,Germany,Male,33.0,8,151607.56,1,1,0,,0,3.36,2023
694,Spain,Male,39.0,0,107042.74,1,1,1,,0,0.0,2023
531,Spain,Male,27.0,8,132576.25,1,0,0,,0,3.36,2023
685,Spain,Male,35.0,4,137948.51,1,1,0,,0,1.68,2023
642,Spain,Male,32.0,7,100433.8,1,1,1,,0,2.94,2023
529,Spain,Male,63.0,4,96134.11,3,1,0,,1,1.68,2023
544,France,Male,37.0,3,84496.71,1,0,0,,0,1.26,2023
649,Germany,Male,70.0,9,116854.71,2,0,1,,0,3.78,2023
723,France,Male,25.0,3,0.0,2,1,1,,0,1.26,2023
635,Germany,Male,43.0,5,78992.75,2,0,0,,0,2.1,2023
730,France,Male,34.0,5,122453.37,2,1,0,,0,2.1,2023
594,France,Male,27.0,0,197041.8,1,0,0,,0,0.0,2023
668,France,Male,32.0,7,0.0,2,1,1,,0,2.94,2023
773,France,Male,25.0,1,124532.78,2,0,1,,0,0.42,2023
551,Germany,Male,31.0,9,82293.82,2,1,1,,0,3.78,2023
566,France,Male,36.0,1,142120.91,1,1,0,,0,0.42,2023
569,Spain,Male,34.0,0,151839.26,1,1,0,,1,0.0,2023
659,Spain,Male,31.0,7,149620.88,2,1,1,,0,2.94,2023
655,France,Male,37.0,5,93147.0,2,1,0,,0,2.1,2023
838,Spain,Male,43.0,9,123105.88,2,1,0,,0,3.78,2023
610,Spain,Male,29.0,9,0.0,3,0,1,,0,3.78,2023
811,Spain,Male,44.0,3,0.0,2,0,1,,0,1.26,2023
587,Spain,Male,62.0,7,121286.27,1,0,1,,0,2.94,2023
725,Germany,Male,39.0,1,50880.98,2,1,1,,0,0.42,2023
521,Germany,Male,52.0,5,116497.31,3,0,0,,1,2.1,2023
564,France,Male,42.0,7,99824.45,1,1,1,,0,2.94,2023
444,France,Male,45.0,6,0.0,1,1,0,,1,2.52,2023
650,Spain,Male,71.0,0,0.0,1,1,1,,0,0.0,2023
724,France,Male,40.0,10,0.0,1,1,0,,1,4.2,2023
719,Spain,Male,35.0,3,122964.88,1,1,1,,0,1.26,2023
635,Spain,Male,24.0,4,0.0,2,1,1,,0,1.68,2023
541,Germany,Male,40.0,7,95710.11,2,1,0,,0,2.94,2023
778,Germany,Male,41.0,7,139706.31,1,1,0,,0,2.94,2023
633,France,Male,31.0,1,0.0,1,1,0,,0,0.42,2023
625,France,Male,49.0,6,173434.9,1,1,0,,1,2.52,2023
485,Spain,Male,32.0,6,102238.01,2,1,1,,0,2.52,2023
642,France,Male,32.0,3,0.0,2,1,1,,0,1.26,2023
628,France,Male,33.0,6,0.0,2,0,0,,0,2.52,2023
737,Germany,Male,35.0,0,133377.8,1,0,1,,0,0.0,2023
828,Spain,Male,34.0,9,0.0,2,1,1,,0,3.78,2023
609,Spain,Male,53.0,10,0.0,1,1,1,,0,4.2,2023
730,France,Male,39.0,1,116537.6,1,0,0,,0,0.42,2023
830,Spain,Male,40.0,4,0.0,2,0,1,,0,1.68,2023
645,France,Male,29.0,1,130131.08,2,0,1,,0,0.42,2023
663,France,Male,46.0,3,0.0,2,0,1,,0,1.26,2023
678,Spain,Male,30.0,0,0.0,1,1,0,,0,0.0,2023
521,France,Male,30.0,2,107316.09,1,1,0,,0,0.84,2023
523,France,Male,30.0,1,83181.29,1,1,1,,0,0.42,2023
580,Spain,Male,67.0,3,153946.14,1,1,1,,0,1.26,2023
722,France,Male,30.0,5,0.0,2,1,0,,0,2.1,2023
579,France,Male,35.0,1,0.0,2,1,0,,0,0.42,2023
588,Spain,Male,34.0,6,121132.26,2,1,0,,0,2.52,2023
812,Germany,Male,25.0,5,54817.55,1,1,0,,0,2.1,2023
631,Germany,Male,40.0,3,107949.45,1,1,0,,1,1.26,2023
682,France,Male,30.0,4,0.0,1,0,1,,0,1.68,2023
607,Germany,Male,38.0,3,98205.77,1,1,0,,0,1.26,2023
675,Spain,Male,33.0,3,0.0,2,1,0,,0,1.26,2023
640,Germany,Male,33.0,8,81677.22,2,0,0,,0,3.36,2023
850,France,Male,38.0,7,80293.98,1,0,0,,0,2.94,2023
613,Germany,Male,38.0,9,67111.65,1,1,0,,1,3.78,2023
812,France,Male,34.0,5,103818.43,1,1,1,,0,2.1,2023
512,France,Male,36.0,4,152169.12,2,0,0,,1,1.68,2023
650,Germany,Male,26.0,4,214346.96,2,1,0,,0,1.68,2023
594,France,Male,57.0,6,0.0,1,1,0,,1,2.52,2023
844,France,Male,40.0,7,113348.14,1,1,0,,1,2.94,2023
695,Germany,Male,52.0,8,103023.26,1,1,1,,0,3.36,2023
503,Spain,Male,37.0,6,0.0,2,0,0,,0,2.52,2023
702,Spain,Male,39.0,8,0.0,2,1,0,,0,3.36,2023
658,France,Male,29.0,3,145512.84,1,1,0,,0,1.26,2023
664,France,Male,32.0,10,107209.73,1,1,1,,0,4.2,2023
688,Spain,Male,36.0,0,89772.3,1,1,0,,1,0.0,2023
796,France,Male,24.0,8,0.0,2,1,0,,0,3.36,2023
803,France,Male,42.0,5,0.0,1,1,0,,1,2.1,2023
712,France,Male,36.0,2,100749.5,3,0,0,,1,0.84,2023
850,Spain,Male,22.0,2,0.0,2,1,1,,0,0.84,2023
732,France,Male,36.0,7,126195.81,1,1,1,,0,2.94,2023
715,France,Male,41.0,4,94267.9,1,0,1,,1,1.68,2023
651,France,Male,40.0,4,0.0,2,1,1,,0,1.68,2023
813,France,Male,34.0,0,0.0,2,1,0,,0,0.0,2023
692,France,Male,29.0,4,0.0,1,1,0,,1,1.68,2023
543,France,Male,36.0,6,0.0,2,1,0,,0,2.52,2023
494,Spain,Male,38.0,7,0.0,2,1,1,,0,2.94,2023
703,Spain,Male,29.0,9,0.0,2,1,0,,0,3.78,2023
432,Spain,Male,38.0,7,0.0,2,1,0,,0,2.94,2023
589,France,Male,28.0,7,0.0,2,1,0,,0,2.94,2023
679,Germany,Male,38.0,7,110555.37,2,1,0,,0,2.94,2023
595,France,Male,31.0,4,0.0,2,1,0,,0,1.68,2023
833,Germany,Male,59.0,1,130854.59,1,1,1,,1,0.42,2023
479,Spain,Male,48.0,5,87070.23,1,0,1,,0,2.1,2023
519,France,Male,42.0,8,0.0,2,1,1,,0,3.36,2023
617,Spain,Male,61.0,7,91070.43,1,1,1,,0,2.94,2023
756,Spain,Male,29.0,2,117412.19,2,1,0,,0,0.84,2023
848,Germany,Male,31.0,4,90018.45,2,1,0,,0,1.68,2023
698,Germany,Male,56.0,1,112414.81,2,0,0,,1,0.42,2023
779,Germany,Male,33.0,1,158456.76,1,1,1,,1,0.42,2023
606,Spain,Male,35.0,7,0.0,1,1,0,,1,2.94,2023
500,Spain,Male,37.0,9,125822.21,1,1,0,,0,3.78,2023
628,France,Male,37.0,0,0.0,2,1,1,,0,0.0,2023
559,France,Male,34.0,4,0.0,2,1,1,,0,1.68,2023
733,Germany,Male,31.0,6,157791.07,2,0,0,,0,2.52,2023
750,France,Male,22.0,5,0.0,2,0,1,,0,2.1,2023
468,Germany,Male,42.0,9,181627.14,2,1,0,,0,3.78,2023
617,France,Male,40.0,5,190008.32,2,1,1,,0,2.1,2023
793,Spain,Male,41.0,9,0.0,2,1,0,,0,3.78,2023
630,France,Male,43.0,9,0.0,2,1,1,,0,3.78,2023
765,Germany,Male,43.0,4,148962.76,1,0,1,,1,1.68,2023
546,France,Male,28.0,8,0.0,1,1,0,,0,3.36,2023
613,Spain,Male,34.0,3,0.0,1,1,1,,0,1.26,2023
655,France,Male,38.0,4,0.0,2,0,0,,0,1.68,2023
652,Germany,Male,45.0,2,151421.44,1,0,1,,0,0.84,2023
538,Spain,Male,39.0,2,122773.5,2,1,1,,0,0.84,2023
729,France,Male,34.0,3,152303.8,1,1,0,,0,1.26,2023
615,France,Male,49.0,3,0.0,2,1,1,,0,1.26,2023
700,Spain,Male,54.0,1,79415.67,1,0,1,,0,0.42,2023
729,Spain,Male,37.0,10,0.0,2,1,0,,0,4.2,2023
513,France,Male,35.0,8,0.0,1,1,0,,1,3.36,2023
755,France,Male,41.0,6,104817.41,1,1,0,,1,2.52,2023
699,Spain,Male,26.0,6,79932.41,1,0,0,,0,2.52,2023
693,Germany,Male,40.0,0,120711.73,1,0,0,,1,0.0,2023
719,Spain,Male,39.0,5,0.0,2,1,0,,0,2.1,2023
726,France,Male,34.0,9,0.0,2,0,0,,0,3.78,2023
626,France,Male,21.0,1,0.0,2,1,0,,0,0.42,2023
552,France,Male,49.0,4,0.0,1,1,1,,1,1.68,2023
621,France,Male,34.0,6,0.0,2,1,1,,0,2.52,2023
652,France,Male,36.0,1,0.0,2,1,1,,0,0.42,2023
584,Germany,Male,47.0,7,130538.77,1,1,0,,0,2.94,2023
756,France,Male,37.0,3,132623.6,1,1,1,,0,1.26,2023
528,France,Male,30.0,2,128262.72,2,1,0,,0,0.84,2023
701,France,Male,40.0,5,169742.64,1,1,1,,1,2.1,2023
639,Germany,Male,27.0,3,150795.81,1,0,1,,0,1.26,2023
718,Germany,Male,28.0,4,65643.3,1,1,0,,0,1.68,2023
584,France,Male,38.0,9,104584.16,1,1,0,,0,3.78,2023
645,France,Male,41.0,7,0.0,1,0,1,,0,2.94,2023
772,Germany,Male,30.0,6,99785.28,2,0,0,,0,2.52,2023
399,Germany,Male,46.0,2,127655.22,1,1,0,,1,0.84,2023
529,France,Male,22.0,5,0.0,1,1,0,,0,2.1,2023
463,France,Male,35.0,2,101257.16,1,1,1,,0,0.84,2023
780,France,Male,76.0,10,121313.88,1,0,1,,0,4.2,2023
584,Spain,Male,32.0,5,0.0,2,1,0,,0,2.1,2023
752,Germany,Male,30.0,4,81523.38,1,1,1,,0,1.68,2023
711,France,Male,51.0,7,0.0,3,1,0,,1,2.94,2023
610,Spain,Male,42.0,6,0.0,2,1,0,,1,2.52,2023
579,Spain,Male,33.0,6,0.0,1,1,0,,1,2.52,2023
572,France,Male,33.0,5,0.0,1,0,1,,0,2.1,2023
505,Germany,Male,29.0,3,145541.56,2,1,1,,0,1.26,2023
693,Germany,Male,44.0,5,124601.58,2,1,1,,1,2.1,2023
791,France,Male,37.0,2,163789.49,2,1,0,,0,0.84,2023
536,France,Male,46.0,1,65733.41,1,1,0,,0,0.42,2023
699,Spain,Male,47.0,1,0.0,2,0,1,,0,0.42,2023
775,Germany,Male,36.0,2,109949.05,2,0,1,,0,0.84,2023
772,Spain,Male,30.0,4,78653.05,1,1,0,,0,1.68,2023
587,Germany,Male,46.0,9,107850.82,1,1,0,,1,3.78,2023
523,Germany,Male,63.0,6,116227.27,1,1,1,,0,2.52,2023
662,Germany,Male,33.0,0,103471.52,1,1,1,,0,0.0,2023
717,France,Male,42.0,5,0.0,2,1,0,,0,2.1,2023
746,France,Male,24.0,3,137492.35,2,0,1,,0,1.26,2023
569,France,Male,28.0,7,0.0,2,1,0,,0,2.94,2023
579,France,Male,36.0,9,129829.59,1,1,1,,0,3.78,2023
696,Germany,Male,30.0,4,114027.7,1,1,1,,0,1.68,2023
693,Germany,Male,25.0,6,146580.69,1,0,1,,0,2.52,2023
512,France,Male,24.0,6,0.0,2,1,0,,0,2.52,2023
548,Germany,Male,32.0,5,175214.71,1,1,1,,0,2.1,2023
693,France,Male,68.0,4,97705.99,1,1,1,,0,1.68,2023
624,Spain,Male,46.0,3,0.0,2,1,1,,0,1.26,2023
733,France,Male,42.0,9,120094.93,1,1,0,,0,3.78,2023
704,Germany,Male,27.0,5,147004.34,1,1,0,,1,2.1,2023
744,Germany,Male,38.0,6,73023.17,2,1,0,,0,2.52,2023
837,Spain,Male,31.0,9,104678.62,1,0,1,,0,3.78,2023
837,Germany,Male,38.0,2,126732.85,1,1,1,,0,0.84,2023
724,Germany,Male,30.0,7,115315.04,1,1,0,,0,2.94,2023
723,France,Male,42.0,2,99095.73,1,1,1,,0,0.84,2023
474,France,Male,33.0,5,0.0,2,1,0,,1,2.1,2023
562,Spain,Male,32.0,6,161628.66,1,1,0,,0,2.52,2023
719,France,Male,32.0,9,146605.27,1,1,1,,0,3.78,2023
635,Germany,Male,37.0,5,113488.68,1,1,0,,1,2.1,2023
743,France,Male,42.0,7,77002.2,2,1,1,,0,2.94,2023
681,Spain,Male,67.0,7,0.0,2,0,1,,0,2.94,2023
741,Spain,Male,25.0,4,0.0,2,1,1,,0,1.68,2023
790,Spain,Male,46.0,8,182364.53,1,0,0,,1,3.36,2023
622,France,Male,35.0,8,0.0,2,1,1,,0,3.36,2023
669,France,Male,45.0,7,149364.58,1,0,1,,0,2.94,2023
583,France,Male,59.0,7,127450.14,1,0,1,,0,2.94,2023
579,Spain,Male,37.0,5,152212.88,2,0,0,,0,2.1,2023
548,Spain,Male,39.0,7,131468.44,1,1,0,,0,2.94,2023
672,Germany,Male,40.0,10,102980.44,1,1,0,,1,4.2,2023
653,Germany,Male,31.0,9,143321.97,1,1,0,,0,3.78,2023
641,France,Male,30.0,2,87505.47,2,0,1,,0,0.84,2023
824,France,Male,30.0,0,133634.02,1,1,1,,0,0.0,2023
653,Spain,Male,55.0,2,70263.83,1,0,1,,0,0.84,2023
498,France,Male,34.0,5,0.0,2,1,1,,0,2.1,2023
683,France,Male,30.0,10,57657.49,1,0,0,,0,4.2,2023
618,Germany,Male,42.0,8,153572.31,2,1,1,,0,3.36,2023
538,France,Male,37.0,1,134752.08,1,1,0,,0,0.42,2023
643,Spain,Male,34.0,3,83132.09,1,1,1,,0,1.26,2023
811,Germany,Male,52.0,10,76915.4,1,0,0,,1,4.2,2023
645,Spain,Male,49.0,2,0.0,2,0,0,,0,0.84,2023
710,France,Male,33.0,10,118327.17,2,1,1,,0,4.2,2023
591,Spain,Male,30.0,8,124857.69,2,0,0,,0,3.36,2023
542,France,Male,38.0,8,65942.26,1,1,1,,1,3.36,2023
809,France,Male,38.0,3,0.0,2,1,1,,0,1.26,2023
675,France,Male,54.0,2,0.0,1,1,0,,1,0.84,2023
789,France,Male,37.0,3,0.0,1,1,0,,1,1.26,2023
756,Germany,Male,41.0,2,124439.49,2,0,1,,0,0.84,2023
724,France,Male,40.0,6,0.0,2,0,0,,0,2.52,2023
635,Spain,Male,50.0,7,159453.64,2,0,0,,1,2.94,2023
687,Germany,Male,26.0,2,142721.52,1,1,1,,0,0.84,2023
703,Spain,Male,20.0,3,165260.98,1,1,1,,0,1.26,2023
849,Germany,Male,37.0,7,143452.74,2,1,1,,0,2.94,2023
778,France,Male,38.0,3,145018.49,2,1,1,,0,1.26,2023
489,Germany,Male,28.0,1,79460.98,2,1,1,,0,0.42,2023
618,Spain,Male,38.0,5,126473.99,1,1,0,,0,2.1,2023
625,France,Male,52.0,5,164978.01,1,1,1,,0,2.1,2023
682,Spain,Male,46.0,7,128029.72,1,1,1,,0,2.94,2023
727,Spain,Male,43.0,2,97403.18,1,1,1,,1,0.84,2023
652,Spain,Male,71.0,4,0.0,1,1,1,,0,1.68,2023
670,Spain,Male,42.0,3,81589.04,1,1,0,,0,1.26,2023
643,France,Male,30.0,5,94443.77,1,1,1,,0,2.1,2023
521,France,Male,37.0,2,0.0,2,1,1,,0,0.84,2023
615,France,Male,32.0,7,92199.84,1,1,1,,0,2.94,2023
575,Spain,Male,43.0,3,0.0,1,1,0,,0,1.26,2023
535,Germany,Male,48.0,5,134542.73,1,1,1,,1,2.1,2023
626,Spain,Male,29.0,7,0.0,2,1,0,,0,2.94,2023
611,Spain,Male,52.0,7,0.0,1,0,1,,1,2.94,2023
734,Spain,Male,39.0,6,0.0,1,1,1,,0,2.52,2023
709,France,Male,49.0,4,154344.49,2,1,1,,0,1.68,2023
591,France,Male,43.0,3,0.0,2,0,1,,0,1.26,2023
664,France,Male,43.0,9,189026.53,2,1,1,,0,3.78,2023
431,France,Male,37.0,0,120764.08,1,1,1,,0,0.0,2023
578,France,Male,32.0,4,0.0,2,1,1,,0,1.68,2023
555,Germany,Male,41.0,10,113270.2,2,1,1,,0,4.2,2023
775,Spain,Male,30.0,4,0.0,2,0,1,,0,1.68,2023
850,Germany,Male,39.0,3,124548.99,2,1,1,,0,1.26,2023
625,France,Male,43.0,8,201696.07,1,1,0,,1,3.36,2023
608,Germany,Male,44.0,7,114203.47,1,1,1,,1,2.94,2023
652,Germany,Male,50.0,8,125437.64,1,1,1,,1,3.36,2023
489,France,Male,38.0,8,0.0,2,0,1,,0,3.36,2023
632,France,Male,44.0,3,107764.75,1,1,0,,0,1.26,2023
457,France,Male,41.0,8,73700.12,3,1,1,,1,3.36,2023
625,Germany,Male,26.0,3,130483.95,1,1,0,,0,1.26,2023
725,France,Male,66.0,4,86459.8,1,1,1,,0,1.68,2023
794,Spain,Male,45.0,8,88656.37,2,1,0,,0,3.36,2023
561,France,Male,29.0,9,120268.13,1,1,1,,0,3.78,2023
705,Spain,Male,46.0,7,0.0,2,1,0,,0,2.94,2023
757,France,Male,29.0,8,130306.49,1,1,0,,0,3.36,2023
572,Spain,Male,23.0,2,126873.52,1,0,1,,0,0.84,2023
721,France,Male,69.0,2,108424.19,1,1,1,,0,0.84,2023
707,France,Male,32.0,9,0.0,2,0,0,,0,3.78,2023
503,Germany,Male,30.0,10,136622.55,2,0,0,,0,4.2,2023
799,Germany,Male,28.0,7,167658.33,2,1,1,,0,2.94,2023
724,Spain,Male,45.0,5,83888.54,1,0,1,,0,2.1,2023
520,Germany,Male,32.0,5,110029.77,1,1,0,,0,2.1,2023
696,Spain,Male,41.0,9,127523.75,1,0,1,,0,3.78,2023
657,Germany,Male,30.0,1,139762.13,2,1,1,,0,0.42,2023
550,France,Male,57.0,5,0.0,1,1,1,,0,2.1,2023
667,France,Male,48.0,2,0.0,1,1,0,,0,0.84,2023
755,France,Male,62.0,1,127706.33,2,0,1,,0,0.42,2023
598,Spain,Male,44.0,8,0.0,2,1,0,,0,3.36,2023
576,Germany,Male,28.0,1,119336.29,2,0,1,,0,0.42,2023
504,Germany,Male,56.0,9,104217.3,1,0,0,,1,3.78,2023
558,Germany,Male,39.0,10,144757.02,1,1,0,,1,4.2,2023
627,Spain,Male,44.0,6,0.0,1,1,1,,0,2.52,2023
683,France,Male,43.0,8,0.0,1,1,0,,0,3.36,2023
637,France,Male,33.0,2,145731.83,1,0,1,,0,0.84,2023
697,Spain,Male,56.0,5,110802.03,1,1,1,,1,2.1,2023
632,Spain,Male,31.0,3,136556.44,1,1,0,,1,1.26,2023
686,Germany,Male,35.0,2,109342.82,2,0,1,,0,0.84,2023
639,Spain,Male,28.0,8,0.0,2,1,0,,0,3.36,2023
850,France,Male,66.0,4,0.0,2,0,1,,0,1.68,2023
465,France,Male,25.0,2,78247.31,2,1,1,,0,0.84,2023
578,France,Male,23.0,10,88980.32,1,1,1,,0,4.2,2023
611,Spain,Male,34.0,4,0.0,2,1,0,,0,1.68,2023
517,France,Male,37.0,5,113308.84,1,0,1,,0,2.1,2023
691,France,Male,52.0,3,0.0,1,1,0,,1,1.26,2023
806,France,Male,48.0,4,164701.68,1,1,1,,0,1.68,2023
552,France,Male,36.0,8,0.0,2,0,0,,0,3.36,2023
634,France,Male,26.0,8,0.0,1,1,0,,0,3.36,2023
776,France,Male,37.0,2,0.0,1,0,1,,0,0.84,2023
595,Germany,Male,32.0,8,131081.66,2,1,1,,0,3.36,2023
646,France,Male,30.0,5,98014.74,1,1,1,,0,2.1,2023
592,Spain,Male,38.0,8,0.0,2,1,0,,0,3.36,2023
574,France,Male,26.0,8,97460.1,1,1,1,,0,3.36,2023
850,France,Male,36.0,1,104077.19,2,0,1,,0,0.42,2023
596,Spain,Male,30.0,6,121345.88,4,1,0,,1,2.52,2023
735,Spain,Male,50.0,9,0.0,1,0,0,,1,3.78,2023
449,France,Male,52.0,6,0.0,2,0,1,,0,2.52,2023
685,Germany,Male,57.0,7,101868.51,1,0,1,,0,2.94,2023
569,Spain,Male,38.0,8,0.0,2,0,0,,0,3.36,2023
631,France,Male,35.0,9,112392.45,2,1,0,,0,3.78,2023
630,France,Male,50.0,1,81947.76,1,0,1,,1,0.42,2023
796,Germany,Male,39.0,5,86350.87,2,0,0,,0,2.1,2023
710,France,Male,47.0,5,158623.14,1,0,0,,1,2.1,2023
